# study: champion | population: ITT | endpoint: Cardiovascular or Unknown Death
arm,x,y
device,0.004130,0.039623
device,0.701174,0.310574
device,1.060475,0.852475
device,1.771891,1.191164
device,1.861716,1.462114
device,2.296470,1.800803
device,2.353958,2.004016
device,2.821050,2.207229
device,3.011479,2.749130
