# study: champion | population: ITT | endpoint: Cardiovascular or Unknown Death
arm,x,y
AC,0.003769,0.000000
AC,0.033920,0.000000
AC,0.086683,0.000000
AC,0.154523,0.213158
AC,0.388191,0.355263
AC,0.550251,0.497368
AC,0.802764,0.639474
AC,1.423369,0.852475
AC,1.904832,1.191164
AC,2.134785,1.529852
AC,2.447377,2.342704
AC,2.670143,2.410442
AC,2.706073,2.681392
AC,3.018665,2.749130
