# study: champion | population: ITT | endpoint: All Stroke
arm,x,y
AC,-0.002372,0.103225
AC,0.450814,0.241591
AC,0.490695,0.449140
AC,1.012765,0.518322
AC,1.310055,0.933420
AC,1.647226,0.933420
AC,1.705233,1.348517
AC,1.861129,1.348517
AC,1.959018,1.763614
AC,2.216427,1.832797
AC,2.281686,2.040345
AC,2.292563,2.247894
AC,2.930649,2.317077
AC,3.014035,2.593808
