# study: champion | population: ITT | endpoint: All Stroke
arm,x,y
device,0.001254,0.103225
device,0.168026,0.587505
device,0.487069,0.656688
device,0.526950,1.002602
device,0.737228,1.348517
device,0.787985,1.625248
device,1.502206,1.832797
device,1.643600,2.178711
device,1.984396,2.524625
device,2.317941,2.593808
device,2.589853,2.870540
device,3.003158,3.700734
