# study: PROTECT_PREVAIL | population: ITT | endpoint: hemorrhagic stroke
arm,x,y
AC,0.045075,99.402672
AC,0.064710,98.578792
AC,0.516314,98.578792
AC,0.830473,98.166852
AC,0.863198,97.548943
AC,1.334437,97.342973
AC,1.386797,96.107154
AC,2.263825,95.695214
AC,2.283459,94.665364
AC,2.865963,94.665364
AC,2.931413,94.047455
AC,3.638271,93.635515
AC,3.664451,92.811635
AC,4.279680,91.781786
AC,4.312405,90.957906
